Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,66.147,66.147,screen dim,23.8000610232
0,66.147,66.147,wifi running,0.88793616096
0.0,8.233344999996916,8.233344999996916,core 0 cpu_idle start,0.12241337345995416
8.233344999996916,8.680537999996886,0.4471929999999702,core 0 cpu_idle,0.006648865523999558
8.680537999996886,8.680720999996993,0.0001830000001064036,core 0 cpu_frequency,7.198575844185543e-05
8.680720999996993,14.004040999996505,5.323319999999512,core 0 cpu_idle,0.07914712175999275
14.004040999996505,14.00420199999644,0.0001609999999345746,core 0 cpu_frequency,6.333173277426394e-05
14.00420199999644,28.364753999998356,14.360552000001917,core 0 cpu_idle,0.21351268713602853
28.364753999998356,28.365184999998746,0.0004310000003897585,core 0 cpu_frequency,0.00016954022895331725
28.365184999998746,71.31000000000131,42.94481500000256,core 0 cpu_idle,0.6385035094200382
0.0,8.235011999997369,8.235011999997369,core 1 cpu_idle start,0.12243815841596088
8.235011999997369,8.680561999997735,0.4455500000003667,core 1 cpu_idle,0.006624437400005453
8.680561999997735,8.697211999999126,0.016650000001391163,core 1 cpu_frequency,0.006549523920547234
8.697211999999126,14.004056999998284,5.306844999999157,core 1 cpu_idle,0.07890217145998747
14.004056999998284,14.00529899999674,0.0012419999984558672,core 1 cpu_frequency,0.0004885590809925925
14.00529899999674,28.364772999997513,14.359474000000773,core 1 cpu_idle,0.21349665943201152
28.364772999997513,28.364866999996593,9.399999908055179e-05,core 1 cpu_frequency,3.697629083832144e-05
28.364866999996593,71.31000000000131,42.94513300000472,core 1 cpu_idle,0.6385082374440701
0.0,8.233342999999877,8.233342999999877,core 2 cpu_idle start,0.12241334372399817
8.233342999999877,8.680572999997821,0.4472299999979441,core 2 cpu_idle,0.006649415639969433
8.680572999997821,8.680718999999954,0.00014600000213249587,core 2 cpu_frequency,5.7431261638848803e-05
8.680718999999954,14.004061999999976,5.323343000000023,core 2 cpu_idle,0.07914746372400035
14.004061999999976,14.006800999999541,0.0027389999995648395,core 2 cpu_frequency,0.001077426187028823
14.006800999999541,28.36478299999726,14.357981999997719,core 2 cpu_idle,0.2134744763759661
28.36478299999726,28.364887999996427,0.0001049999991664663,core 2 cpu_frequency,4.130330367211718e-05
28.364887999996427,71.31000000000131,42.94511200000488,core 2 cpu_idle,0.6385079252160727
0.0,8.23319199999969,8.23319199999969,core 3 cpu_idle start,0.12241109865599539
8.23319199999969,8.68058199999723,0.44738999999754014,core 3 cpu_idle,0.006651794519963427
8.68058199999723,8.697642999999516,0.017061000002286164,core 3 cpu_frequency,0.006711196853699296
8.697642999999516,14.004066999998031,5.306423999998515,core 3 cpu_idle,0.07889591203197792
14.004066999998031,14.00529899999674,0.0012319999987084884,core 3 cpu_frequency,0.0004846254330919648
14.00529899999674,28.36479199999667,14.35949299999993,core 3 cpu_idle,0.21349694192399896
28.36479199999667,28.364916999998968,0.0001250000022992026,core 3 cpu_frequency,4.9170600904425365e-05
28.364916999998968,71.31000000000131,42.94508300000234,core 3 cpu_idle,0.6385074940440348
0.0,8.45986499999708,8.45986499999708,core 4 cpu_idle start,0.1257812728199566
8.45986499999708,8.680590999996639,0.22072599999955855,core 4 cpu_idle,0.003281754167993437
8.680590999996639,8.6839439999967,0.0033530000000610016,core 4 cpu_frequency,0.0013189521744239958
8.6839439999967,14.004071999999724,5.320128000003024,core 4 cpu_idle,0.07909966310404497
14.004071999999724,14.789990999997826,0.7859189999981027,core 4 cpu_frequency,0.3091528702504536
14.789990999997826,28.364801999996416,13.57481099999859,core 4 cpu_idle,0.20183028994797905
28.364801999996416,30.393193999996583,2.028392000000167,core 4 cpu_frequency,0.7978980134016657
30.393193999996583,71.31000000000131,40.916806000004726,core 4 cpu_idle,0.6083510716080703
0.0,8.680599999999686,8.680599999999686,core 5 cpu_idle start,0.12906316079999533
8.680599999999686,8.710599999998522,0.029999999998835847,core 5 cpu_frequency,0.011800943999542061
8.710599999998522,14.004076999997778,5.293476999999257,core 5 cpu_idle,0.07870341603598896
14.004076999997778,14.713337999997748,0.7092609999999695,core 5 cpu_frequency,0.27899831141278797
14.713337999997748,28.3648119999998,13.651474000002054,core 5 cpu_idle,0.20297011543203056
28.3648119999998,28.71332899999834,0.34851699999853736,core 5 cpu_frequency,0.13709432000102464
28.71332899999834,71.31000000000131,42.59667100000297,core 5 cpu_idle,0.6333273044280442
0.0,8.233367999997427,8.233367999997427,core 6 cpu_idle start,0.12241371542396175
8.233367999997427,71.31000000000131,63.07663200000388,core 6 cpu_idle,0.9378233645760577
0.0,8.689236999998684,8.689236999998684,core 7 cpu_idle start,0.12919157571598044
8.689236999998684,71.31000000000131,62.620763000002626,core 7 cpu_idle,0.9310455042840391
